what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.PackageExplorer",1604014032419
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604014035823
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604014038430
opened,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604014038612
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604014039054
activated,view,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.PackageExplorer",1604014039570
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604014046608
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604014056708
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604014072379
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604014074443
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604014085920
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604014088760
opened,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604014089009
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604014089372
activated,view,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.PackageExplorer",1604014089998
closed,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604014093055
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604014093358
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604014093792
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604014094299
closed,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604014094371
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604014095118
closed,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604014096613
closed,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604014097535
closed,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604014098424
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604014099381
closed,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604014100410
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604014101903
closed,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604014101968
closed,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604014103566
closed,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604014105129
activated,view,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.PackageExplorer",1604014107496
opened,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604014109049
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604014109324
closed,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604014111706
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604014114721
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604014478266
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604014480163
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604014493216
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604014516633
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604014859368
started,bundle,org.eclipse.jdt.junit,3.11.800.v20200518-1033,"org.eclipse.jdt.junit",1604014875012
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604014905012
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604015124488
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604015166639
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604015202508
activated,view,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.PackageExplorer",1604015202543
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604015207730
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604015221136
opened,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604015221377
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604015221787
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.file.save",1604015243281
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604015247092
activated,view,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.PackageExplorer",1604015274843
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604015278530
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604015281235
executed,command,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.edit.text.java.rename.element",1604015281253
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604015283135
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604015290850
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604015295137
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604015307362
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604015311155
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604015319791
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604015330658
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604015338212
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604015407598
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.text.contentAssist.proposals",1604015425047
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604015451516
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604015452881
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604015462639
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604015469495
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.paste",1604015471851
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604015477640
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604015477878
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604015495240
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604015612610
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604015619431
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604015628556
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604015640776
error,log,,,"Unhandled event loop exception",1604015641126
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604015691148
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604015691177
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604015703180
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604015711774
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604015732688
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604015732967
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604015765241
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604015774393
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604015781398
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604015808404
activated,view,org.eclipse.mylyn.tasks.ui,3.24.2.v20180905-0003,"org.eclipse.mylyn.tasks.ui.views.tasks",1604015810739
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604015811007
activated,view,org.eclipse.ui.views,,"org.eclipse.ui.views.ContentOutline",1604015812528
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604015812779
activated,view,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.PackageExplorer",1604015815726
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604015815958
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604015828867
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604015836276
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604015838868
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604015842970
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604015942158
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604015946073
executed,command,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.edit.text.java.create.getter.setter",1604015946212
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604016025110
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604016098971
activated,view,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.PackageExplorer",1604016099216
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604016105745
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604016110588
opened,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604016110771
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604016111065
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.file.save",1604016129990
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604016131967
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604016157403
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604016161985
executed,command,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.edit.text.java.create.getter.setter",1604016162082
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604016170899
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604016367367
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604016409130
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604016536874
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604016538702
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604016549827
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.text.contentAssist.proposals",1604016556054
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604016573095
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604016587787
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.paste",1604016589247
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604016595348
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604016847155
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.file.save",1604016848323
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.copy",1604016862770
started,bundle,org.eclipse.cdt.debug.core,7.0.0.201102110609,"org.eclipse.cdt.debug.core",1604016961083
started,bundle,org.eclipse.cdt.debug.ui,7.0.0.201102110609,"org.eclipse.cdt.debug.ui",1604016961101
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604016961918
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604016991971
activated,view,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.PackageExplorer",1604016994090
opened,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604017003315
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604017003534
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.paste",1604017006001
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604017011426
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604017033709
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604017035577
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604017044941
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.file.save",1604017058712
activated,view,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.PackageExplorer",1604017061117
opened,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604017063489
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604017063705
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.paste",1604017065994
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604017067062
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604017072348
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604017074341
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604017081992
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.file.save",1604017085184
activated,view,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.PackageExplorer",1604017086907
opened,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604017089602
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604017089844
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.paste",1604017092605
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604017094073
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604017109570
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604017112446
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604017117469
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.file.save",1604017120960
activated,view,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.PackageExplorer",1604017122411
opened,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604017124301
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604017124518
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.paste",1604017126800
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604017127699
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604017133139
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604017136791
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604017138964
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.file.save",1604017141691
activated,view,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.PackageExplorer",1604017143552
opened,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604017145272
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604017145499
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.paste",1604017148275
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604017149362
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604017163988
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604017167638
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604017169825
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604017172854
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.file.saveAll",1604017178273
closed,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604017184968
closed,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604017186181
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604017188108
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604017214296
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604017214637
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604017229634
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.copy",1604017234086
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604017235684
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.paste",1604017239095
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.copy",1604017246732
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604017248234
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.paste",1604017252504
executed,command,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.edit.text.java.format",1604017255146
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604017259198
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.paste",1604017262794
executed,command,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.edit.text.java.format",1604017264201
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604017265959
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.paste",1604017270821
executed,command,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.edit.text.java.format",1604017271780
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604017273675
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.paste",1604017276665
executed,command,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.edit.text.java.format",1604017278162
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.file.saveAll",1604017280093
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604017281980
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604017284915
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604017293428
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.paste",1604017294216
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.file.save",1604017323342
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604017324945
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604017326072
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604017354275
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.paste",1604017357066
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.undo",1604017369174
executed,command,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.edit.text.java.format",1604017396230
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.undo",1604017404500
executed,command,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.edit.text.java.format",1604017410070
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.undo",1604017413253
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.file.save",1604017428206
started,bundle,org.eclipse.mylyn.context.ui,3.24.2.v20180905-0014,"org.eclipse.mylyn.context.ui",1604017441072
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.file.save",1604017467336
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604017468761
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604017472850
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604017475647
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604017495247
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.paste",1604017497006
executed,command,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.edit.text.java.format",1604017500756
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604017507781
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604017510397
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604017607920
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604017613993
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604017709560
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604017730757
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.file.save",1604017736831
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604017766393
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604017771426
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604017787427
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.paste",1604017789922
executed,command,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.edit.text.java.format",1604017791330
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.file.save",1604017826347
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604017827684
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604017829089
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604017844804
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.paste",1604017848098
executed,command,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.edit.text.java.format",1604017849539
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.file.save",1604017891760
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604017896655
executed,command,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.edit.text.java.format",1604017902607
