what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1605299618836
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1605299621168
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1605299622570
activated,view,org.eclipse.ui.console,3.9.200.v20200511-1122,"org.eclipse.ui.console.ConsoleView",1605299631802
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1605299646156
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1605299652609
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1605299653284
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1605299655836
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1605299659051
activated,perspective,org.eclipse.debug.ui,3.14.500.v20200520-0842,"org.eclipse.debug.ui.DebugPerspective",1605299659204
started,bundle,org.eclipse.cdt.dsf.ui,2.1.2.201102110609,"org.eclipse.cdt.dsf.ui",1605299659519
opened,view,org.eclipse.debug.ui,3.14.500.v20200520-0842,"org.eclipse.debug.ui.DebugView",1605299659574
opened,view,org.eclipse.debug.ui,3.14.500.v20200520-0842,"org.eclipse.debug.ui.VariableView",1605299660767
opened,view,org.eclipse.debug.ui,3.14.500.v20200520-0842,"org.eclipse.debug.ui.ExpressionView",1605299660857
opened,view,org.eclipse.debug.ui,3.14.500.v20200520-0842,"org.eclipse.debug.ui.BreakpointView",1605299660975
opened,view,org.eclipse.jdt.debug.ui,3.11.0.v20200525-2012,"org.eclipse.jdt.debug.ui.DisplayView",1605299661037
started,bundle,org.eclipse.m2e.binaryproject,1.16.0.20200318-1040,"org.eclipse.m2e.binaryproject",1605299661208
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1605299683592
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1605299687330
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1605299687359
executed,command,org.eclipse.debug.ui,3.14.500.v20200520-0842,"org.eclipse.debug.ui.commands.StepInto",1605299689862
executed,command,org.eclipse.debug.ui,3.14.500.v20200520-0842,"org.eclipse.debug.ui.commands.StepInto",1605299692573
opened,editor,org.eclipse.debug.ui,3.14.500.v20200520-0842,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1605299692731
activated,editor,org.eclipse.debug.ui,3.14.500.v20200520-0842,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1605299692782
executed,command,org.eclipse.debug.ui,3.14.500.v20200520-0842,"org.eclipse.debug.ui.commands.StepInto",1605299694429
activated,view,org.eclipse.ui.console,3.9.200.v20200511-1122,"org.eclipse.ui.console.ConsoleView",1605299694622
activated,view,org.eclipse.ui.console,3.9.200.v20200511-1122,"org.eclipse.ui.console.ConsoleView",1605299694635
executed,command,org.eclipse.debug.ui,3.14.500.v20200520-0842,"org.eclipse.debug.ui.commands.Resume",1605299699845
closed,editor,org.eclipse.debug.ui,3.14.500.v20200520-0842,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1605299700127
activated,view,org.eclipse.ui.console,3.9.200.v20200511-1122,"org.eclipse.ui.console.ConsoleView",1605299700149
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1605299704533
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1605299752233
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1605299773689
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1605299780895
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1605299821404
activated,view,org.eclipse.ui.console,3.9.200.v20200511-1122,"org.eclipse.ui.console.ConsoleView",1605299849159
executed,command,org.eclipse.debug.ui,3.14.500.v20200520-0842,"org.eclipse.debug.ui.commands.Resume",1605299853389
executed,command,org.eclipse.debug.ui,3.14.500.v20200520-0842,"org.eclipse.debug.ui.commands.Resume",1605299857369
activated,view,org.eclipse.jdt.debug.ui,3.11.0.v20200525-2012,"org.eclipse.jdt.debug.ui.DisplayView",1605299861317
activated,view,org.eclipse.ui.ide,3.17.100.v20200530-0835,"org.eclipse.ui.views.ProblemView",1605299862060
opened,view,org.eclipse.cdt.debug.ui,7.0.0.201102110609,"org.eclipse.cdt.debug.ui.executablesView",1605299870229
activated,view,org.eclipse.cdt.debug.ui,7.0.0.201102110609,"org.eclipse.cdt.debug.ui.executablesView",1605299870362
activated,view,org.eclipse.ui.console,3.9.200.v20200511-1122,"org.eclipse.ui.console.ConsoleView",1605299871562
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1605299876433
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1605299880842
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1605299880884
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1605299880900
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1605299883597
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1605299890441
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1605299892632
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1605299895384
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1605299896600
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1605299898241
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1605299900712
activated,view,org.eclipse.ui.navigator.resources,3.7.300.v20200417-1241,"org.eclipse.ui.navigator.ProjectExplorer",1605299906834
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1605299914980
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1605299918013
executed,command,org.eclipse.debug.ui,3.14.500.v20200520-0842,"org.eclipse.debug.ui.commands.Resume",1605299920745
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1605299931785
executed,command,org.eclipse.debug.ui,3.14.500.v20200520-0842,"org.eclipse.debug.ui.commands.Resume",1605299935083
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1605299939256
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1605299969603
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1605300023361
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1605300023434
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1605300031292
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1605300041695
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1605300064399
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.file.save",1605300075828
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.file.save",1605300084444
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1605300087795
executed,command,org.eclipse.debug.ui,3.14.500.v20200520-0842,"org.eclipse.debug.ui.commands.StepInto",1605300096073
opened,editor,org.eclipse.debug.ui,3.14.500.v20200520-0842,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1605300096304
activated,editor,org.eclipse.debug.ui,3.14.500.v20200520-0842,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1605300096341
executed,command,org.eclipse.debug.ui,3.14.500.v20200520-0842,"org.eclipse.debug.ui.commands.StepInto",1605300098614
executed,command,org.eclipse.debug.ui,3.14.500.v20200520-0842,"org.eclipse.debug.ui.commands.StepInto",1605300099517
executed,command,org.eclipse.debug.ui,3.14.500.v20200520-0842,"org.eclipse.debug.ui.commands.StepInto",1605300100152
executed,command,org.eclipse.debug.ui,3.14.500.v20200520-0842,"org.eclipse.debug.ui.commands.StepInto",1605300100722
executed,command,org.eclipse.debug.ui,3.14.500.v20200520-0842,"org.eclipse.debug.ui.commands.StepOver",1605300101994
executed,command,org.eclipse.debug.ui,3.14.500.v20200520-0842,"org.eclipse.debug.ui.commands.StepOver",1605300102691
executed,command,org.eclipse.debug.ui,3.14.500.v20200520-0842,"org.eclipse.debug.ui.commands.StepOver",1605300103124
executed,command,org.eclipse.debug.ui,3.14.500.v20200520-0842,"org.eclipse.debug.ui.commands.StepOver",1605300103416
executed,command,org.eclipse.debug.ui,3.14.500.v20200520-0842,"org.eclipse.debug.ui.commands.StepOver",1605300103638
executed,command,org.eclipse.debug.ui,3.14.500.v20200520-0842,"org.eclipse.debug.ui.commands.StepOver",1605300103916
executed,command,org.eclipse.debug.ui,3.14.500.v20200520-0842,"org.eclipse.debug.ui.commands.StepOver",1605300104214
executed,command,org.eclipse.debug.ui,3.14.500.v20200520-0842,"org.eclipse.debug.ui.commands.StepOver",1605300104462
executed,command,org.eclipse.debug.ui,3.14.500.v20200520-0842,"org.eclipse.debug.ui.commands.StepOver",1605300104744
executed,command,org.eclipse.debug.ui,3.14.500.v20200520-0842,"org.eclipse.debug.ui.commands.StepOver",1605300105086
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1605300106151
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1605300108876
executed,command,org.eclipse.debug.ui,3.14.500.v20200520-0842,"org.eclipse.debug.ui.commands.Resume",1605300111181
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1605300111262
executed,command,org.eclipse.debug.ui,3.14.500.v20200520-0842,"org.eclipse.debug.ui.commands.Resume",1605300112618
closed,editor,org.eclipse.debug.ui,3.14.500.v20200520-0842,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1605300112720
executed,command,org.eclipse.debug.ui,3.14.500.v20200520-0842,"org.eclipse.debug.ui.commands.Resume",1605300121380
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1605300133156
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1605300171974
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.file.save",1605300173951
executed,command,org.eclipse.debug.ui,3.14.500.v20200520-0842,"org.eclipse.debug.ui.commands.Resume",1605300180567
executed,command,org.eclipse.debug.ui,3.14.500.v20200520-0842,"org.eclipse.debug.ui.commands.Resume",1605300181644
executed,command,org.eclipse.debug.ui,3.14.500.v20200520-0842,"org.eclipse.debug.ui.commands.Resume",1605300182417
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.file.save",1605300213730
executed,command,org.eclipse.debug.ui,3.14.500.v20200520-0842,"org.eclipse.debug.ui.commands.StepInto",1605300225528
executed,command,org.eclipse.debug.ui,3.14.500.v20200520-0842,"org.eclipse.debug.ui.commands.Resume",1605300227464
executed,command,org.eclipse.debug.ui,3.14.500.v20200520-0842,"org.eclipse.debug.ui.commands.Resume",1605300229654
executed,command,org.eclipse.debug.ui,3.14.500.v20200520-0842,"org.eclipse.debug.ui.commands.Resume",1605300230593
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.file.save",1605300261059
executed,command,org.eclipse.debug.ui,3.14.500.v20200520-0842,"org.eclipse.debug.ui.commands.Resume",1605300269707
executed,command,org.eclipse.debug.ui,3.14.500.v20200520-0842,"org.eclipse.debug.ui.commands.Resume",1605300271066
executed,command,org.eclipse.debug.ui,3.14.500.v20200520-0842,"org.eclipse.debug.ui.commands.Resume",1605300272207
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.file.save",1605300291727
executed,command,org.eclipse.debug.ui,3.14.500.v20200520-0842,"org.eclipse.debug.ui.commands.Resume",1605300298840
executed,command,org.eclipse.debug.ui,3.14.500.v20200520-0842,"org.eclipse.debug.ui.commands.Resume",1605300299814
executed,command,org.eclipse.debug.ui,3.14.500.v20200520-0842,"org.eclipse.debug.ui.commands.Resume",1605300300640
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1605300331891
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1605300385464
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1605300415828
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1605300415922
executed,command,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.edit.text.java.source.quickMenu",1605300423298
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1605300425401
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1605300426851
executed,command,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.edit.text.java.generate.constructor.using.fields",1605300426958
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1605300432993
executed,command,org.eclipse.debug.ui,3.14.500.v20200520-0842,"org.eclipse.debug.ui.commands.ToggleBreakpoint",1605300436136
executed,command,org.eclipse.debug.ui,3.14.500.v20200520-0842,"org.eclipse.debug.ui.commands.ToggleBreakpoint",1605300438107
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.file.save",1605300446129
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1605300447195
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.file.save",1605300488925
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1605300500313
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1605300507505
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1605300533432
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1605300535087
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.copy",1605300540999
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1605300542160
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1605300544348
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.paste",1605300547895
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.file.save",1605300595314
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1605300610921
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.text.contentAssist.proposals",1605300656521
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.file.save",1605300663202
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1605300688505
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.file.save",1605300702109
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1605300702312
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1605300702618
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1605300707872
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1605300712870
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1605300721970
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1605300792478
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1605300796520
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.text.contentAssist.proposals",1605300825843
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.file.save",1605300829813
activated,view,org.eclipse.ui.console,3.9.200.v20200511-1122,"org.eclipse.ui.console.ConsoleView",1605300840817
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1605300847905
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1605300865808
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1605300884721
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1605300896783
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1605300901068
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1605300904304
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.text.contentAssist.proposals",1605300918248
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.file.save",1605300921698
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1605300929218
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.file.save",1605300937094
activated,view,org.eclipse.ui.console,3.9.200.v20200511-1122,"org.eclipse.ui.console.ConsoleView",1605300945507
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1605300949527
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1605300952680
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1605300956753
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1605300960633
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1605300968976
activated,view,org.eclipse.ui.console,3.9.200.v20200511-1122,"org.eclipse.ui.console.ConsoleView",1605300987973
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1605300992057
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1605301004035
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1605301123733
started,bundle,org.eclipse.search,3.11.1000.v20200410-1852,"org.eclipse.search",1605301138809
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1605301138993
opened,view,org.eclipse.search,3.11.1000.v20200410-1852,"org.eclipse.search.ui.views.SearchView",1605301144552
activated,view,org.eclipse.search,3.11.1000.v20200410-1852,"org.eclipse.search.ui.views.SearchView",1605301144683
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1605301145376
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1605301149231
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1605301163044
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1605301169570
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1605301183657
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1605301189819
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.copy",1605301195440
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1605301195970
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.paste",1605301197443
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1605301200879
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.copy",1605301205273
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1605301206137
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.paste",1605301207471
executed,command,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1605301210345
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.file.save",1605301233691
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1605301249949
executed,command,org.eclipse.ui.workbench.texteditor,3.14.200.v20200421-1954,"org.eclipse.ui.edit.text.showInformation",1605301249974
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1605301252140
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1605301252172
activated,view,org.eclipse.ui.navigator.resources,3.7.300.v20200417-1241,"org.eclipse.ui.navigator.ProjectExplorer",1605301257855
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1605301262801
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1605301264080
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.delete",1605301264112
closed,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1605301264189
closed,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1605301264371
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1605301266350
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1605301278663
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1605301283771
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1605301283882
activated,view,org.eclipse.ui.console,3.9.200.v20200511-1122,"org.eclipse.ui.console.ConsoleView",1605301288058
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1605301290837
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1605443310465
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1605443311480
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1605443312658
