what,kind,bundleId,bundleVersion,description,time
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1604013599019
started,bundle,org.eclipse.osgi,3.15.300.v20200520-1959,"org.eclipse.osgi",1604013599020
started,bundle,org.eclipse.equinox.simpleconfigurator,1.3.500.v20200211-1505,"org.eclipse.equinox.simpleconfigurator",1604013599021
started,bundle,com.ibm.icu,64.2.0.v20190507-1337,"com.ibm.icu",1604013599023
started,bundle,org.apache.felix.gogo.command,1.0.2.v20170914-1324,"org.apache.felix.gogo.command",1604013599024
started,bundle,org.apache.felix.gogo.runtime,1.1.0.v20180713-1646,"org.apache.felix.gogo.runtime",1604013599027
started,bundle,org.apache.felix.gogo.shell,1.1.0.v20180713-1646,"org.apache.felix.gogo.shell",1604013599028
started,bundle,org.apache.felix.scr,2.1.16.v20200110-1820,"org.apache.felix.scr",1604013599031
started,bundle,org.eclipse.buildship.core,3.1.4.v20200326-1743,"org.eclipse.buildship.core",1604013599034
started,bundle,org.eclipse.buildship.stsmigration,3.1.4.v20200326-1743,"org.eclipse.buildship.stsmigration",1604013599034
started,bundle,org.eclipse.buildship.ui,3.1.4.v20200326-1743,"org.eclipse.buildship.ui",1604013599036
started,bundle,org.eclipse.core.contenttype,3.7.700.v20200517-1644,"org.eclipse.core.contenttype",1604013599037
started,bundle,org.eclipse.core.expressions,3.6.800.v20200319-0911,"org.eclipse.core.expressions",1604013599038
started,bundle,org.eclipse.core.filebuffers,3.6.1000.v20200409-1035,"org.eclipse.core.filebuffers",1604013599039
started,bundle,org.eclipse.core.filesystem,1.7.700.v20200110-1734,"org.eclipse.core.filesystem",1604013599040
started,bundle,org.eclipse.core.jobs,3.10.800.v20200421-0950,"org.eclipse.core.jobs",1604013599041
started,bundle,org.eclipse.core.net,1.3.900.v20200428-1255,"org.eclipse.core.net",1604013599042
started,bundle,org.eclipse.core.resources,3.13.700.v20200209-1624,"org.eclipse.core.resources",1604013599044
started,bundle,org.eclipse.core.runtime,3.18.0.v20200506-2143,"org.eclipse.core.runtime",1604013599044
started,bundle,org.eclipse.debug.core,3.15.100.v20200514-0816,"org.eclipse.debug.core",1604013599048
started,bundle,org.eclipse.e4.core.contexts,1.8.400.v20191217-1710,"org.eclipse.e4.core.contexts",1604013599049
started,bundle,org.eclipse.e4.core.di,1.7.600.v20200428-0912,"org.eclipse.e4.core.di",1604013599051
started,bundle,org.eclipse.e4.core.di.extensions,0.16.0.v20200507-0938,"org.eclipse.e4.core.di.extensions",1604013599053
started,bundle,org.eclipse.e4.core.di.extensions.supplier,0.15.600.v20200311-0642,"org.eclipse.e4.core.di.extensions.supplier",1604013599054
started,bundle,org.eclipse.e4.core.services,2.2.300.v20200422-1846,"org.eclipse.e4.core.services",1604013599055
started,bundle,org.eclipse.e4.ui.bindings,0.12.900.v20200513-0930,"org.eclipse.e4.ui.bindings",1604013599056
started,bundle,org.eclipse.e4.ui.css.swt,0.13.1000.v20200525-0806,"org.eclipse.e4.ui.css.swt",1604013599058
started,bundle,org.eclipse.e4.ui.css.swt.theme,0.12.700.v20200527-0719,"org.eclipse.e4.ui.css.swt.theme",1604013599059
started,bundle,org.eclipse.e4.ui.di,1.2.800.v20200128-0855,"org.eclipse.e4.ui.di",1604013599060
started,bundle,org.eclipse.e4.ui.model.workbench,2.1.700.v20200113-1422,"org.eclipse.e4.ui.model.workbench",1604013599062
started,bundle,org.eclipse.e4.ui.services,1.3.700.v20190930-1643,"org.eclipse.e4.ui.services",1604013599063
started,bundle,org.eclipse.e4.ui.workbench,1.11.300.v20200514-1625,"org.eclipse.e4.ui.workbench",1604013599066
started,bundle,org.eclipse.e4.ui.workbench.addons.swt,1.3.1000.v20200517-1848,"org.eclipse.e4.ui.workbench.addons.swt",1604013599068
started,bundle,org.eclipse.e4.ui.workbench.renderers.swt,0.14.1200.v20200529-1321,"org.eclipse.e4.ui.workbench.renderers.swt",1604013599069
started,bundle,org.eclipse.e4.ui.workbench.swt,0.14.1000.v20200514-1625,"org.eclipse.e4.ui.workbench.swt",1604013599071
started,bundle,org.eclipse.ecf,3.9.5.v20200217-1548,"org.eclipse.ecf",1604013599073
started,bundle,org.eclipse.ecf.filetransfer,5.1.0.v20200217-0016,"org.eclipse.ecf.filetransfer",1604013599075
started,bundle,org.eclipse.ecf.identity,3.9.300.v20191020-1846,"org.eclipse.ecf.identity",1604013599076
started,bundle,org.eclipse.ecf.provider.filetransfer,3.2.500.v20191017-1905,"org.eclipse.ecf.provider.filetransfer",1604013599079
started,bundle,org.eclipse.ecf.provider.filetransfer.httpclient45,1.0.300.v20200522-1203,"org.eclipse.ecf.provider.filetransfer.httpclient45",1604013599080
started,bundle,org.eclipse.ecf.provider.filetransfer.httpclient45.win32,1.0.100.v20200212-0036,"org.eclipse.ecf.provider.filetransfer.httpclient45.win32",1604013599082
started,bundle,org.eclipse.emf.common,2.19.0.v20200324-0932,"org.eclipse.emf.common",1604013599082
started,bundle,org.eclipse.emf.common.ui,2.18.0.v20190507-0402,"org.eclipse.emf.common.ui",1604013599084
started,bundle,org.eclipse.emf.ecore,2.22.0.v20200519-1135,"org.eclipse.emf.ecore",1604013599084
started,bundle,org.eclipse.emf.ecore.xmi,2.16.0.v20190528-0725,"org.eclipse.emf.ecore.xmi",1604013599086
started,bundle,org.eclipse.epp.mpc.core,1.8.3.v20200522-1533,"org.eclipse.epp.mpc.core",1604013599087
started,bundle,org.eclipse.epp.mpc.core.win32,1.8.3.v20200522-1533,"org.eclipse.epp.mpc.core.win32",1604013599088
started,bundle,org.eclipse.epp.mpc.ui,1.8.3.v20200526-1554,"org.eclipse.epp.mpc.ui",1604013599088
started,bundle,org.eclipse.epp.mpc.ui.css,1.8.3.v20200522-1533,"org.eclipse.epp.mpc.ui.css",1604013599090
started,bundle,org.eclipse.equinox.app,1.4.500.v20200422-1833,"org.eclipse.equinox.app",1604013599091
started,bundle,org.eclipse.equinox.common,3.12.0.v20200504-1602,"org.eclipse.equinox.common",1604013599092
started,bundle,org.eclipse.equinox.concurrent,1.1.500.v20200106-1437,"org.eclipse.equinox.concurrent",1604013599339
started,bundle,org.eclipse.equinox.console,1.4.100.v20200525-1407,"org.eclipse.equinox.console",1604013599340
