what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604020925326
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604020931496
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604020957696
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604020960205
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.undo",1604021016978
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.undo",1604021019317
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.text.contentAssist.proposals",1604021056889
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.file.save",1604021064257
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.text.contentAssist.proposals",1604021067939
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604021087235
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604021124705
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604021141896
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604021170036
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604021210600
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604021248307
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1604021276422
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604021282559
executed,command,org.eclipse.ui.workbench.texteditor,3.14.200.v20200421-1954,"org.eclipse.ui.edit.text.showInformation",1604021282601
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604021285201
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604021285224
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604021297828
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604021318581
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604021336024
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604021336264
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604021389082
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604021466036
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604021514472
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604021540153
error,log,,,"",1604021547146
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604021588234
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604021598865
executed,command,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1604021600682
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604021615279
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604021809950
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.text.contentAssist.proposals",1604021865769
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.text.contentAssist.proposals",1604021882906
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604021896532
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604021917401
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604021923812
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604021978521
executed,command,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.edit.text.java.source.quickMenu",1604021984704
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604021987818
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604021989700
executed,command,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.edit.text.java.generate.constructor.using.fields",1604021989721
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.file.save",1604021992466
executed,command,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.edit.text.java.source.quickMenu",1604021995982
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604021998765
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604022000588
executed,command,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.edit.text.java.generate.constructor.using.fields",1604022000660
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604022068495
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604022111318
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604022145208
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604022163522
activated,view,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.PackageExplorer",1604022163798
opened,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604022166559
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604022166813
activated,view,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.PackageExplorer",1604022167854
opened,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604022172148
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604022172398
activated,view,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.PackageExplorer",1604022173026
opened,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604022174531
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604022174761
activated,view,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.PackageExplorer",1604022176329
opened,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604022176548
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604022176768
activated,view,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.PackageExplorer",1604022178286
opened,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604022178506
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604022178742
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604022183578
closed,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604022183678
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604022185256
closed,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604022185336
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604022186221
closed,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604022186303
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604022188452
closed,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604022188539
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604022189531
closed,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604022189626
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604022198928
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604022203230
activated,view,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.PackageExplorer",1604022203270
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604022203439
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604022212731
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604022223813
activated,view,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.PackageExplorer",1604022226013
opened,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604022231329
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604022231609
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604022252396
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604022255671
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604022258518
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604022781873
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604022787938
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604022897087
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604022901849
closed,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604022901935
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604022909857
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604022951234
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.copy",1604022963713
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.paste",1604022972185
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.copy",1604022978026
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.paste",1604022979316
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.paste",1604022980001
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.paste",1604022980446
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.paste",1604022980761
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.paste",1604022981135
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.paste",1604022981470
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.paste",1604022981795
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.paste",1604022982147
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.paste",1604022982470
